ID;NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.11.2011;1652,2;1652,2;1652,2;1652,2;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.11.2011;1643,38;1643,38;1643,38;1643,38;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);18.11.2011;1626,93;1626,93;1626,93;1626,93;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.11.2011;1548,96;1548,96;1548,96;1548,96;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.11.2011;1561,6;1561,6;1561,6;1561,6;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.11.2011;1564,22;1564,22;1564,22;1564,22;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.11.2011;1551,4;1551,4;1551,4;1551,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);25.11.2011;1571,55;1571,55;1571,55;1571,55;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.11.2011;1633,24;1633,24;1633,24;1633,24;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);29.11.2011;1620,64;1620,64;1620,64;1620,64;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.11.2011;1671,09;1671,09;1671,09;1671,09;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);01.12.2011;1677,39;1677,39;1677,39;1677,39;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);02.12.2011;1677,95;1677,95;1677,95;1677,95;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.12.2011;1691,45;1691,45;1691,45;1691,45;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.12.2011;1624,6;1624,6;1624,6;1624,6;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);07.12.2011;1614,01;1614,01;1614,01;1614,01;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);08.12.2011;1622,89;1622,89;1622,89;1622,89;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.12.2011;1555,94;1555,94;1555,94;1555,94;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.12.2011;1504,32;1504,32;1504,32;1504,32;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.12.2011;1536,19;1536,19;1536,19;1536,19;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);14.12.2011;1530,1;1530,1;1530,1;1530,1;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);15.12.2011;1553,73;1553,73;1553,73;1553,73;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.12.2011;1542,36;1542,36;1542,36;1542,36;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.12.2011;1541,76;1541,76;1541,76;1541,76;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.12.2011;1571,82;1571,82;1571,82;1571,82;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);21.12.2011;1543,89;1543,89;1543,89;1543,89;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);22.12.2011;1544,86;1544,86;1544,86;1544,86;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.12.2011;1534,21;1534,21;1534,21;1534,21;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.12.2011;1549,79;1549,79;1549,79;1549,79;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.12.2011;1545,4;1545,4;1545,4;1545,4;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);28.12.2011;1542;1542;1542;1542;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);29.12.2011;1546,42;1546,42;1546,42;1546,42;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);30.12.2011;1563,34;1563,34;1563,34;1563,34;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);03.01.2012;1610,75;1610,75;1610,75;1610,75;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);04.01.2012;1613,91;1613,91;1613,91;1613,91;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);05.01.2012;1599,77;1599,77;1599,77;1599,77;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);06.01.2012;1606,11;1606,11;1606,11;1606,11;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);09.01.2012;1614,77;1614,77;1614,77;1614,77;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);10.01.2012;1646,56;1646,56;1646,56;1646,56;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);11.01.2012;1633,84;1633,84;1633,84;1633,84;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);12.01.2012;1632,79;1632,79;1632,79;1632,79;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);13.01.2012;1631,57;1631,57;1631,57;1631,57;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);16.01.2012;1632,67;1632,67;1632,67;1632,67;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);17.01.2012;1657,11;1657,11;1657,11;1657,11;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);18.01.2012;1665,31;1665,31;1665,31;1665,31;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);19.01.2012;1676,46;1676,46;1676,46;1676,46;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);20.01.2012;1662,47;1662,47;1662,47;1662,47;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);23.01.2012;1671,52;1671,52;1671,52;1671,52;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);24.01.2012;1659,74;1659,74;1659,74;1659,74;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);25.01.2012;1670,99;1670,99;1670,99;1670,99;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);26.01.2012;1688,75;1688,75;1688,75;1688,75;0;;
MCFTRR;Индекс МосБиржи полной доходности «нетто» (по налоговым ставкам российских организаций);27.01.2012;1681,3;1681,3;1681,3;1681,3;0;;
